gender,age,membership_tier,province,customer_age_days,category,brand,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,promo_name,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,logistics_risk,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_30d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_60d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_90d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_180d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,hist_spend_sum_365d,discount_amount_ratio,category_payment,category_channel,province_payment,is_returned,dataset_split
Female,50,Gold,Phuket,1420,Home_Appliance,HomePro,4.1,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Bank_Transfer,2,2200.0,0.15,0.0,0.15,660.0,3740.0,3,0,19,53,4,0.0,43.766666666666666,2,0,0,40-50,0.02,0,0,0.0,0.0,1,0,0.0,3825.0,3,0,0.0,5142.5,3,0,0.0,5142.5,4,0,0.0,6417.5,0.15,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Phuket_Bank_Transfer,0,full_feature_frame
Female,56,Bronze,Remote_Area,2031,Home_Appliance,PureAir,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,COD,2,4500.0,0.05,0.0,0.05,450.0,8550.0,1,0,19,10,8,0.38,64.13333333333334,2,0,0,>50,0.01,1,0,0.0,2280.0,1,0,0.0,2280.0,1,0,0.0,2280.0,3,1,0.3333333333333333,7932.5,7,3,0.42857142857142855,11808.5,0.05,Home_Appliance_COD,Home_Appliance_TikTok,Remote_Area_COD,1,full_feature_frame
Female,57,Platinum,Remote_Area,1430,Supplement,MuscleFuel,4.0,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,Bank_Transfer,2,1800.0,0.2,0.0,0.2,720.0,2880.0,1,1,23,20,8,0.0,44.1,2,0,0,>50,0.0,1,0,0.0,1424.0,1,0,0.0,1424.0,1,0,0.0,1424.0,3,0,0.0,5264.0,6,0,0.0,9560.0,0.2,Supplement_Bank_Transfer,Supplement_Shopee,Remote_Area_Bank_Transfer,0,full_feature_frame
Male,27,Silver,Songkhla,1558,Cosmetics,AromaX,4.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,Mobile_App,Bank_Transfer,1,2800.0,0.1,0.0,0.1,280.0,2520.0,3,0,1,65,8,0.38,48.4,2,1,0,20-30,0.01,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,7200.0,2,0,0.0,7200.0,7,3,0.42857142857142855,16776.0,0.1,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Songkhla_Bank_Transfer,1,full_feature_frame
Male,39,Bronze,Khon Kaen,811,Cosmetics,SunSafe,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,1,650.0,0.05,0.0,0.05,32.5,617.5,2,0,2,13,10,0.2,23.5,2,1,0,30-40,0.0,1,0,0.0,1710.0,3,2,0.6666666666666666,4531.5,4,2,0.5,6412.5,5,2,0.4,6745.0,9,2,0.2222222222222222,11637.5,0.05,Cosmetics_COD,Cosmetics_TV_Show,Khon Kaen_COD,0,full_feature_frame
Male,66,Silver,Phuket,923,Supplement,OmegaPlus,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Credit_Card,1,750.0,0.1,0.0,0.1,75.0,675.0,1,0,2,151,2,0.0,27.233333333333334,2,1,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,405.0,2,0,0.0,2187.0,0.1,Supplement_Credit_Card,Supplement_TV_Show,Phuket_Credit_Card,0,full_feature_frame
Female,28,Bronze,Nonthaburi,1737,Home_Appliance,HomePro,4.1,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,1,2,13,8,0.0,54.36666666666667,2,1,0,20-30,0.02,1,0,0.0,1425.0,1,0,0.0,1425.0,4,0,0.0,6460.0,4,0,0.0,6460.0,7,0,0.0,9452.5,0.05,Home_Appliance_COD,Home_Appliance_TV_Show,Nonthaburi_COD,0,full_feature_frame
Male,26,Bronze,Chiang Mai,1005,Home_Appliance,HomePro,4.1,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,1,2200.0,0.05,0.0,0.05,110.0,2090.0,2,0,4,27,4,1.0,29.966666666666665,2,1,0,20-30,0.05,1,1,1.0,2660.0,2,2,1.0,5035.0,2,2,1.0,5035.0,3,3,1.0,8360.0,4,4,1.0,13110.0,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_Shopee,Chiang Mai_Bank_Transfer,0,full_feature_frame
Female,38,Gold,Phuket,1172,Home_Appliance,PureAir,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,COD,2,4500.0,0.15,0.0,0.15,1350.0,7650.0,1,1,8,12,7,0.0,35.53333333333333,2,1,0,30-40,0.05,1,0,0.0,1691.5,2,0,0.0,2711.5,2,0,0.0,2711.5,4,0,0.0,6026.5,6,0,0.0,13974.0,0.15,Home_Appliance_COD,Home_Appliance_Mobile_App,Phuket_COD,0,full_feature_frame
Male,65,Bronze,Bangkok,2049,Cosmetics,AromaX,4.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,2800.0,0.05,0.0,0.05,280.0,5320.0,2,0,8,1,10,0.3,64.76666666666667,2,1,0,>50,0.01,2,0,0.0,5415.0,2,0,0.0,5415.0,5,2,0.4,13632.5,5,2,0.4,13632.5,9,3,0.3333333333333333,20890.5,0.05,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Bangkok_Bank_Transfer,0,full_feature_frame
Male,69,Bronze,Remote_Area,1082,Cosmetics,SunSafe,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,2,650.0,0.05,0.0,0.05,65.0,1235.0,1,0,8,145,5,0.2,32.53333333333333,2,1,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4180.0,4,0,0.0,14132.5,0.05,Cosmetics_COD,Cosmetics_TV_Show,Remote_Area_COD,0,full_feature_frame
Female,23,Silver,Chonburi,1860,Supplement,VitaBoost,3.7,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,COD,2,890.0,0.1,0.0,0.1,178.0,1602.0,2,1,15,30,11,0.09,58.46666666666667,2,1,0,20-30,0.0,0,0,0.0,0.0,1,1,1.0,801.0,2,1,0.5,1881.0,5,1,0.2,8818.5,11,1,0.09090909090909091,23002.5,0.1,Supplement_COD,Supplement_TikTok,Chonburi_COD,0,full_feature_frame
Male,54,Bronze,Phuket,1422,Fashion,DenimCo,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,2,1,20,12,17,0.59,43.86666666666667,2,1,0,>50,0.0,1,0,0.0,845.5,2,1,0.5,1691.0,6,4,0.6666666666666666,5681.0,9,6,0.6666666666666666,8999.5,16,9,0.5625,23819.5,0.05,Fashion_Bank_Transfer,Fashion_TV_Show,Phuket_Bank_Transfer,0,full_feature_frame
Male,58,Silver,Songkhla,1615,Home_Appliance,CookEasy,4.3,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Credit_Card,1,1500.0,0.1,0.0,0.1,150.0,1350.0,1,0,1,36,9,0.56,50.333333333333336,2,2,0,>50,0.05,0,0,0.0,0.0,1,1,1.0,1080.0,3,1,0.3333333333333333,3015.0,4,1,0.25,3825.0,7,3,0.42857142857142855,9478.0,0.1,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Songkhla_Credit_Card,1,full_feature_frame
Female,67,Platinum,Remote_Area,2454,Supplement,OmegaPlus,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,COD,1,750.0,0.2,0.0,0.2,150.0,600.0,1,0,7,37,9,0.0,78.3,2,2,0,>50,0.0,0,0,0.0,0.0,2,0,0.0,1912.0,3,0,0.0,2192.0,4,0,0.0,5072.0,7,0,0.0,12872.0,0.2,Supplement_COD,Supplement_TikTok,Remote_Area_COD,0,full_feature_frame
Male,63,Bronze,Nonthaburi,1287,Cosmetics,GlowUp,4.9,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Credit_Card,2,450.0,0.05,0.0,0.05,45.0,855.0,3,0,8,55,10,0.6,39.4,2,2,0,>50,0.02,0,0,0.0,0.0,2,2,1.0,13300.0,3,2,0.6666666666666666,15580.0,4,2,0.5,18240.0,10,6,0.6,31606.5,0.05,Cosmetics_Credit_Card,Cosmetics_TV_Show,Nonthaburi_Credit_Card,1,full_feature_frame
Female,43,Bronze,Phuket,1318,Cosmetics,SunSafe,4.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,2,650.0,0.05,0.0,0.05,65.0,1235.0,2,0,8,75,4,0.25,40.43333333333333,2,2,0,40-50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1140.0,2,0,0.0,2280.0,3,1,0.3333333333333333,2612.5,0.05,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Phuket_Bank_Transfer,0,full_feature_frame
Female,57,Gold,Khon Kaen,2249,Cosmetics,GlowUp,4.9,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,COD,2,450.0,0.15,0.0,0.15,135.0,765.0,1,0,9,17,9,0.33,71.46666666666667,2,2,0,>50,0.05,2,0,0.0,6970.0,3,0,0.0,12920.0,3,0,0.0,12920.0,5,2,0.4,14535.0,9,3,0.3333333333333333,21776.5,0.15,Cosmetics_COD,Cosmetics_Shopee,Khon Kaen_COD,1,full_feature_frame
Other,46,Bronze,Nonthaburi,1620,Cosmetics,SkinLab,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,COD,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,0,10,32,9,0.22,50.5,2,2,0,40-50,0.02,0,0,0.0,0.0,2,0,0.0,5871.0,3,1,0.3333333333333333,6146.5,6,2,0.3333333333333333,11390.5,9,2,0.2222222222222222,14839.0,0.05,Cosmetics_COD,Cosmetics_TikTok,Nonthaburi_COD,1,full_feature_frame
Female,20,Bronze,Bangkok,1786,Fashion,UniStyle,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,290.0,0.05,0.0,0.05,29.0,551.0,1,0,11,57,9,0.78,56.03333333333333,2,2,0,<20,0.0,0,0,0.0,0.0,1,1,1.0,1691.0,1,1,1.0,1691.0,3,2,0.6666666666666666,4306.0,6,4,0.6666666666666666,9236.5,0.05,Fashion_Bank_Transfer,Fashion_Mobile_App,Bangkok_Bank_Transfer,0,full_feature_frame
Male,19,Gold,Remote_Area,2322,Supplement,OmegaPlus,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,1,750.0,0.15,0.0,0.15,112.5,637.5,2,0,13,35,8,0.0,73.9,2,2,0,<20,0.0,0,0,0.0,0.0,2,0,0.0,5006.5,2,0,0.0,5006.5,3,0,0.0,6876.5,7,0,0.0,14475.5,0.15,Supplement_Bank_Transfer,Supplement_Shopee,Remote_Area_Bank_Transfer,0,full_feature_frame
Female,50,Gold,Khon Kaen,620,Cosmetics,AromaX,4.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Credit_Card,2,2800.0,0.15,0.0,0.15,840.0,4760.0,2,0,15,2,14,0.07,17.166666666666668,2,2,0,40-50,0.05,2,0,0.0,3315.0,2,0,0.0,3315.0,4,0,0.0,7046.5,7,1,0.14285714285714285,10778.0,14,1,0.07142857142857142,18413.0,0.15,Cosmetics_Credit_Card,Cosmetics_Shopee,Khon Kaen_Credit_Card,0,full_feature_frame
Male,56,Silver,Chonburi,1104,Fashion,DenimCo,4.2,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Credit_Card,2,890.0,0.1,0.0,0.1,178.0,1602.0,3,1,17,16,7,0.14,33.3,2,2,0,>50,0.0,1,1,1.0,5040.0,1,1,1.0,5040.0,1,1,1.0,5040.0,4,1,0.25,7452.0,7,1,0.14285714285714285,13302.0,0.1,Fashion_Credit_Card,Fashion_TV_Show,Chonburi_Credit_Card,0,full_feature_frame
Male,47,Silver,Remote_Area,2006,Cosmetics,AromaX,4.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Bank_Transfer,1,2800.0,0.1,0.0,0.1,280.0,2520.0,1,0,21,19,6,0.67,63.36666666666667,2,2,0,40-50,0.05,1,1,1.0,6300.0,2,1,0.5,6885.0,3,2,0.6666666666666666,7686.0,6,4,0.6666666666666666,12771.0,6,4,0.6666666666666666,12771.0,0.1,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Remote_Area_Bank_Transfer,1,full_feature_frame
Female,59,Bronze,Songkhla,1562,Fashion,SilkTouch,3.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Credit_Card,1,2500.0,0.05,0.0,0.05,125.0,2375.0,1,1,21,21,12,0.33,48.56666666666667,2,2,0,>50,0.02,1,0,0.0,2375.0,1,0,0.0,2375.0,1,0,0.0,2375.0,2,1,0.5,3230.0,10,3,0.3,14298.5,0.05,Fashion_Credit_Card,Fashion_Shopee,Songkhla_Credit_Card,0,full_feature_frame
Male,48,Bronze,Khon Kaen,1424,Fashion,SilkTouch,3.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Bank_Transfer,2,2500.0,0.05,0.0,0.05,250.0,4750.0,3,0,1,8,12,0.58,44.0,2,3,0,40-50,0.02,1,0,0.0,2090.0,1,0,0.0,2090.0,2,1,0.5,2935.5,8,5,0.625,22097.0,11,6,0.5454545454545454,28158.0,0.05,Fashion_Bank_Transfer,Fashion_TV_Show,Khon Kaen_Bank_Transfer,1,full_feature_frame
Female,37,Gold,Khon Kaen,1039,Home_Appliance,PureAir,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,COD,2,4500.0,0.15,0.0,0.15,1350.0,7650.0,3,0,4,14,9,0.0,31.166666666666668,2,3,0,30-40,0.05,1,0,0.0,3740.0,2,0,0.0,4845.0,3,0,0.0,6715.0,4,0,0.0,7735.0,8,0,0.0,11050.0,0.15,Home_Appliance_COD,Home_Appliance_Shopee,Khon Kaen_COD,0,full_feature_frame
Other,46,Bronze,Nonthaburi,1620,Electronics,SoundMax,4.0,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,1,8,0,10,0.3,50.53333333333333,2,3,0,40-50,0.05,1,1,1.0,2280.0,3,1,0.3333333333333333,8151.0,4,2,0.5,8426.5,7,3,0.42857142857142855,13670.5,10,3,0.3,17119.0,0.05,Electronics_Bank_Transfer,Electronics_TV_Show,Nonthaburi_Bank_Transfer,0,full_feature_frame
Female,23,Silver,Chonburi,1860,Fashion,UniStyle,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,COD,1,290.0,0.1,0.0,0.1,29.0,261.0,2,0,10,1,12,0.08,58.53333333333333,2,3,0,20-30,0.0,1,0,0.0,1602.0,2,1,0.5,2403.0,3,1,0.3333333333333333,3483.0,6,1,0.16666666666666666,10420.5,11,1,0.09090909090909091,22813.5,0.1,Fashion_COD,Fashion_TikTok,Chonburi_COD,0,full_feature_frame
Male,30,Bronze,Remote_Area,2387,Fashion,SilkTouch,3.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,1,2500.0,0.05,0.0,0.05,125.0,2375.0,3,1,12,4,6,0.5,76.1,2,3,0,20-30,0.02,1,0,0.0,940.5,1,0,0.0,940.5,1,0,0.0,940.5,1,0,0.0,940.5,6,3,0.5,6336.5,0.05,Fashion_COD,Fashion_TV_Show,Remote_Area_COD,0,full_feature_frame
Female,58,Gold,Songkhla,673,Cosmetics,AromaX,4.8,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,1,2800.0,0.15,0.0,0.15,420.0,2380.0,3,1,14,21,10,0.3,18.966666666666665,2,3,0,>50,0.02,1,0,0.0,637.5,1,0,0.0,637.5,1,0,0.0,637.5,3,1,0.3333333333333333,2907.0,9,3,0.3333333333333333,21267.0,0.15,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Songkhla_Bank_Transfer,1,full_feature_frame
Male,38,Bronze,Phuket,979,Fashion,UniStyle,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,COD,2,290.0,0.05,0.0,0.05,29.0,551.0,2,1,15,50,15,0.47,29.166666666666668,2,3,0,30-40,0.0,0,0,0.0,0.0,1,1,1.0,2375.0,3,2,0.6666666666666666,4740.5,7,4,0.5714285714285714,12331.0,13,7,0.5384615384615384,20820.5,0.05,Fashion_COD,Fashion_Mobile_App,Phuket_COD,1,full_feature_frame
Male,60,Bronze,Phuket,1825,Home_Appliance,PureAir,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Bank_Transfer,1,4500.0,0.05,0.0,0.05,225.0,4275.0,2,0,16,25,6,0.0,57.36666666666667,2,3,0,>50,0.02,1,0,0.0,2090.0,1,0,0.0,2090.0,1,0,0.0,2090.0,2,0,0.0,4750.0,6,0,0.0,11457.0,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Phuket_Bank_Transfer,0,full_feature_frame
Male,54,Silver,Bangkok,1956,Fashion,UniStyle,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,290.0,0.1,0.0,0.1,58.0,522.0,3,0,17,80,7,0.0,61.733333333333334,2,3,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1080.0,1,0,0.0,1080.0,6,0,0.0,8811.0,0.1,Fashion_Bank_Transfer,Fashion_Mobile_App,Bangkok_Bank_Transfer,0,full_feature_frame
Male,51,Silver,Bangkok,1796,Fashion,SilkTouch,3.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Credit_Card,1,2500.0,0.1,0.0,0.1,250.0,2250.0,1,0,20,17,4,0.5,56.4,2,3,0,>50,0.05,1,0,0.0,2160.0,1,0,0.0,2160.0,2,0,0.0,2682.0,3,1,0.3333333333333333,3483.0,4,2,0.5,4833.0,0.1,Fashion_Credit_Card,Fashion_Mobile_App,Bangkok_Credit_Card,0,full_feature_frame
Female,39,Gold,Remote_Area,1794,Fashion,SilkTouch,3.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,COD,2,2500.0,0.15,0.0,0.15,750.0,4250.0,3,0,21,60,9,0.0,56.333333333333336,2,3,0,30-40,0.05,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2380.0,3,0,0.0,7225.0,5,0,0.0,11815.0,0.15,Fashion_COD,Fashion_TV_Show,Remote_Area_COD,1,full_feature_frame
Female,67,Silver,Chiang Mai,806,Electronics,TimeX,4.7,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Credit_Card,2,3500.0,0.1,0.0,0.1,700.0,6300.0,2,1,21,11,5,0.0,23.4,2,3,0,>50,0.01,1,0,0.0,6300.0,1,0,0.0,6300.0,2,0,0.0,6822.0,3,0,0.0,7497.0,4,0,0.0,8577.0,0.1,Electronics_Credit_Card,Electronics_TV_Show,Chiang Mai_Credit_Card,0,full_feature_frame
Female,65,Gold,Bangkok,827,Home_Appliance,PureAir,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,4500.0,0.15,0.0,0.15,1350.0,7650.0,1,0,7,15,8,0.5,24.133333333333333,2,4,0,>50,0.02,1,1,1.0,1683.0,1,1,1.0,1683.0,3,2,0.6666666666666666,3723.0,5,4,0.8,6216.0,8,4,0.5,10667.5,0.15,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,1,full_feature_frame
Male,48,Gold,Songkhla,1689,Home_Appliance,HomePro,4.1,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Bank_Transfer,2,2200.0,0.15,0.0,0.15,660.0,3740.0,2,0,8,103,7,0.43,52.86666666666667,2,4,0,40-50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.5,2805.0,6,3,0.5,14311.0,0.15,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Songkhla_Bank_Transfer,1,full_feature_frame
Female,63,Silver,Chiang Mai,589,Supplement,OmegaPlus,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,COD,1,750.0,0.1,0.0,0.1,75.0,675.0,3,0,8,41,7,0.14,16.2,2,4,0,>50,0.0,0,0,0.0,0.0,1,1,1.0,5040.0,1,1,1.0,5040.0,3,1,0.3333333333333333,15300.0,7,1,0.14285714285714285,19098.0,0.1,Supplement_COD,Supplement_TikTok,Chiang Mai_COD,0,full_feature_frame
Male,25,Bronze,Bangkok,2229,Electronics,ShieldCase,4.4,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Credit_Card,2,350.0,0.05,0.0,0.05,35.0,665.0,2,0,8,28,18,0.06,70.86666666666666,2,4,0,20-30,0.0,1,0,0.0,2375.0,3,0,0.0,5975.5,4,0,0.0,7115.5,8,1,0.125,21631.5,17,1,0.058823529411764705,39499.0,0.05,Electronics_Credit_Card,Electronics_TikTok,Bangkok_Credit_Card,0,full_feature_frame
Male,43,Bronze,Nonthaburi,644,Cosmetics,GlowUp,4.9,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Credit_Card,2,450.0,0.05,0.0,0.05,45.0,855.0,3,0,10,6,13,0.15,18.033333333333335,2,4,0,40-50,0.05,2,0,0.0,3382.0,2,0,0.0,3382.0,3,1,0.3333333333333333,8132.0,6,1,0.16666666666666666,16938.5,12,2,0.16666666666666666,33119.5,0.05,Cosmetics_Credit_Card,Cosmetics_TV_Show,Nonthaburi_Credit_Card,0,full_feature_frame
Female,30,Bronze,Remote_Area,1562,Cosmetics,SunSafe,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Credit_Card,1,650.0,0.05,0.0,0.05,32.5,617.5,2,1,13,9,13,0.0,48.63333333333333,2,4,0,20-30,0.0,1,0,0.0,4750.0,1,0,0.0,4750.0,2,0,0.0,7030.0,3,0,0.0,8614.0,12,0,0.0,32459.0,0.05,Cosmetics_Credit_Card,Cosmetics_TV_Show,Remote_Area_Credit_Card,0,full_feature_frame
Female,37,Bronze,Nonthaburi,2125,Electronics,SoundMax,4.0,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,1,1,19,7,8,0.38,67.4,2,4,0,30-40,0.05,1,0,0.0,1425.0,1,0,0.0,1425.0,2,1,0.5,2565.0,5,3,0.6,6840.0,7,3,0.42857142857142855,8027.5,0.05,Electronics_Credit_Card,Electronics_Shopee,Nonthaburi_Credit_Card,1,full_feature_frame
Male,23,Silver,Songkhla,1844,Fashion,SilkTouch,3.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Bank_Transfer,2,2500.0,0.1,0.0,0.1,500.0,4500.0,1,0,21,55,4,0.5,58.03333333333333,2,4,0,20-30,0.05,0,0,0.0,0.0,1,0,0.0,1080.0,1,0,0.0,1080.0,1,0,0.0,1080.0,4,2,0.5,8505.0,0.1,Fashion_Bank_Transfer,Fashion_TV_Show,Songkhla_Bank_Transfer,0,full_feature_frame
Other,67,Bronze,Chonburi,1801,Cosmetics,AromaX,4.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,2800.0,0.05,0.0,0.05,280.0,5320.0,2,0,22,18,7,0.29,56.6,2,4,0,>50,0.01,1,1,1.0,855.0,1,1,1.0,855.0,1,1,1.0,855.0,1,1,1.0,855.0,6,2,0.3333333333333333,20235.0,0.05,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Chonburi_Bank_Transfer,0,full_feature_frame
Female,29,Silver,Songkhla,605,Electronics,BoomBox,3.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,COD,1,990.0,0.1,0.0,0.1,99.0,891.0,3,0,0,68,8,0.63,16.766666666666666,2,5,1,20-30,0.05,0,0,0.0,0.0,0,0,0.0,0.0,2,2,1.0,2952.0,5,4,0.8,9219.0,8,5,0.625,16680.0,0.1,Electronics_COD,Electronics_TikTok,Songkhla_COD,0,full_feature_frame
Female,59,Silver,Nonthaburi,939,Fashion,DenimCo,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,1,890.0,0.1,0.0,0.1,89.0,801.0,3,0,5,38,8,0.25,27.9,2,5,1,>50,0.0,0,0,0.0,0.0,2,1,0.5,6120.0,2,1,0.5,6120.0,2,1,0.5,6120.0,7,2,0.2857142857142857,15918.0,0.1,Fashion_Bank_Transfer,Fashion_Shopee,Nonthaburi_Bank_Transfer,0,full_feature_frame
Female,63,Bronze,Songkhla,1004,Electronics,BoomBox,3.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,1,990.0,0.05,0.0,0.05,49.5,940.5,3,0,8,42,9,0.33,30.066666666666666,2,5,1,>50,0.05,0,0,0.0,0.0,5,1,0.2,8730.5,5,1,0.2,8730.5,6,1,0.16666666666666666,10155.5,9,3,0.3333333333333333,14193.0,0.05,Electronics_Bank_Transfer,Electronics_Shopee,Songkhla_Bank_Transfer,0,full_feature_frame
Female,28,Bronze,Chiang Mai,586,Cosmetics,SkinLab,4.2,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,0,8,142,7,0.0,16.133333333333333,2,5,1,20-30,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,3351.0,5,0,0.0,12708.5,0.05,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Chiang Mai_Bank_Transfer,0,full_feature_frame
Female,24,Platinum,Remote_Area,2447,Electronics,BoomBox,3.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Credit_Card,1,990.0,0.2,0.0,0.2,198.0,792.0,1,0,11,13,5,0.0,78.16666666666667,2,5,1,20-30,0.05,1,0,0.0,3520.0,1,0,0.0,3520.0,1,0,0.0,3520.0,2,0,0.0,5760.0,5,0,0.0,7289.5,0.2,Electronics_Credit_Card,Electronics_TikTok,Remote_Area_Credit_Card,0,full_feature_frame
Male,43,Bronze,Songkhla,1481,Cosmetics,SkinLab,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,15,126,9,0.33,45.96666666666667,2,5,1,40-50,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,3,1.0,3837.5,6,3,0.5,8758.5,0.05,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Songkhla_Bank_Transfer,0,full_feature_frame
